age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,arms_category,Year
32,M,White,Gorham,ME,False,attack,Car,False,Letal,2019
26,M,Asian,Auburn,WA,True,other,Not fleeing,False,Unarmed,2019
35,M,Native,Bartlesville,OK,True,undetermined,Not fleeing,False,Unarmed,2019
27,M,White,Anderson,CA,False,other,Not fleeing,False,Letal,2019
35,M,Black,Shreveport,LA,False,attack,Not fleeing,False,No Letal,2019
23,M,Black,Walnut Creek,CA,True,attack,Not fleeing,True,No Letal,2019
59,M,White,Collierville,TN,True,attack,Not fleeing,False,Letal,2019
23,M,White,San Ysidro,CA,True,attack,Car,False,Letal,2019
43,M,Black,Ardsley,NY,False,attack,Other,False,Letal,2019
41,M,Black,Detroit,MI,False,other,Car,False,Unarmed,2019
56,M,White,Davidsonville,MD,False,other,Not fleeing,False,No Letal,2019
45,M,White,Indialantic,FL,False,attack,Not fleeing,False,Letal,2019
28,M,Hispanic,Bernalillo,NM,False,other,Not fleeing,False,Letal,2019
37,M,White,Jonesboro,AR,True,other,Not fleeing,False,Letal,2019
54,M,White,Trinity,NC,True,attack,Not fleeing,False,No Letal,2019
39,M,White,Escalon,CA,False,attack,Not fleeing,False,Letal,2019
37,M,Black,Los Angeles,CA,False,other,Car,False,Unarmed,2019
41,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,True,No Letal,2019
27,M,Black,Los Angeles,CA,False,other,Not fleeing,False,Letal,2019
70,M,White,Braxton,MS,True,attack,Other,False,Letal,2019
37,M,Hispanic,Modesto,CA,False,attack,Not fleeing,False,Letal,2019
35,M,Hispanic,San Gabriel,CA,False,attack,Not fleeing,False,Letal,2019
26,M,Black,St. Louis,MO,False,attack,Foot,False,Letal,2019
58,M,White,Bonnyman,KY,False,attack,Not fleeing,False,Letal,2019
46,M,White,Bristol,TN,False,other,Not fleeing,False,Letal,2019
39,M,Black,Clearwater,FL,False,other,Not fleeing,False,Letal,2019
33,F,Hispanic,Fresno,CA,True,attack,Not fleeing,True,No Letal,2019
20,M,Black,Fort Worth,TX,False,other,Foot,False,Letal,2019
38,M,White,Portland,OR,False,other,Not fleeing,False,No Letal,2019
41,M,White,Shirley,AR,False,attack,Not fleeing,False,Letal,2019
32,M,Hispanic,Menifee,CA,False,attack,Car,False,Letal,2019
37,M,White,Kingsport,TN,False,attack,Not fleeing,False,Letal,2019
24,M,Black,Oklahoma City,OK,False,other,Not fleeing,True,Letal,2019
19,M,Black,Lawton,OK,True,other,Car,False,Letal,2019
27,M,Black,Porteau,OK,False,attack,Not fleeing,False,No Letal,2019
40,M,Hispanic,Orlando,FL,True,attack,Not fleeing,False,No Letal,2019
61,M,White,Hopkins County,TX,False,other,Not fleeing,False,No Letal,2019
20,M,Black,Memphis,TN,False,attack,Foot,False,Letal,2019
35,M,Hispanic,Farmers Branch,TX,False,other,Car,False,Unarmed,2019
17,M,Black,Rockville,MD,False,attack,Car,False,Letal,2019
22,M,Black,Jacksonville,AR,False,attack,Car,False,Letal,2019
45,M,White,Belmont,NH,True,other,Not fleeing,False,Letal,2019
20,M,Black,Renton,WA,True,attack,Other,False,No Letal,2019
18,M,Black,Racine,WI,False,other,Other,False,No Letal,2019
28,M,Black,Birmingham,AL,False,attack,Car,False,Letal,2019
38,M,Hispanic,Toppenish,WA,False,other,Not fleeing,False,No Letal,2019
53,M,Black,South Bend,IN,False,attack,Not fleeing,False,No Letal,2019
31,M,Hispanic,Tucson,AZ,False,attack,Other,False,Letal,2019
48,M,White,Fairbanks,AK,False,attack,Not fleeing,False,Letal,2019
20,M,Hispanic,Brownsville,TX,False,attack,Car,False,Letal,2019
35,M,Hispanic,Las Cruces,NM,False,attack,Car,False,Letal,2019
22,M,White,Dallas,TX,True,attack,Foot,False,Letal,2019
18,M,Hispanic,Centralia,WA,False,other,Not fleeing,False,No Letal,2019
74,M,Black,Syracuse,NY,False,attack,Not fleeing,False,No Letal,2019
33,M,Hispanic,Mission,TX,False,attack,Foot,False,Letal,2019
38,M,White,Ashville,OH,False,other,Car,False,Letal,2019
26,M,Hispanic,Big Sur,CA,False,attack,Other,False,Letal,2019
41,M,White,Phoenix,MD,False,other,Other,True,Letal,2019
29,M,White,Springfield,OH,True,attack,Foot,False,No Letal,2019
19,M,Black,Boston,MA,False,attack,Car,True,Letal,2019
61,M,Black,Englewood,FL,False,attack,Not fleeing,False,Letal,2019
34,M,White,Seminole,TX,False,attack,Not fleeing,False,No Letal,2019
35,M,Hispanic,San Antonio,TX,True,other,Not fleeing,False,No Letal,2019
43,M,White,Menasha,WI,False,other,Not fleeing,False,No Letal,2019
50,M,White,Timberville,VA,False,attack,Not fleeing,False,No Letal,2019
32,M,Black,Sugarcreek,OH,False,attack,Not fleeing,True,No Letal,2019
50,M,Black,Springfield,FL,False,attack,Not fleeing,False,Letal,2019
54,M,Black,Orangeburg,SC,False,undetermined,Other,False,No Letal,2019
35,M,White,Wolfe County,KY,False,other,Not fleeing,False,Letal,2019
33,M,White,Omaha,NE,True,attack,Not fleeing,False,Letal,2019
18,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,Unarmed,2019
50,M,White,Tulsa,OK,False,attack,Car,False,Letal,2019
41,M,Hispanic,Yucca Valley,CA,False,attack,Not fleeing,False,Letal,2019
37,M,Black,Pueblo,CO,False,other,Car,False,Letal,2019
76,M,White,Smyrna,TN,False,attack,Not fleeing,False,Letal,2019
19,M,White,Pearl,MS,False,attack,Not fleeing,False,Letal,2019
40,M,White,Bacliff,TX,False,attack,Not fleeing,False,Letal,2019
61,M,White,Denton County,TX,False,attack,Other,False,Letal,2019
61,M,White,Lantana,TX,False,attack,Not fleeing,True,Letal,2019
22,M,Hispanic,Denver,CO,False,attack,Not fleeing,False,Letal,2019
52,M,White,Pontotoc County,MS,False,attack,Car,False,Letal,2019
23,M,Asian,Athens,GA,True,attack,Not fleeing,True,No Letal,2019
67,M,Black,Port St. Lucie,FL,False,other,Not fleeing,False,No Letal,2019
44,M,White,Bagley Township,MI,True,attack,Other,False,No Letal,2019
23,M,Other,Eagan,MN,False,other,Foot,True,Letal,2019
39,M,Black,Elyria,OH,False,attack,Car,False,Letal,2019
53,M,White,Salem,IN,False,other,Not fleeing,False,No Letal,2019
39,M,Native,Poulsbo,WA,True,other,Not fleeing,False,No Letal,2019
26,M,White,West Des Moines,IA,True,other,Not fleeing,False,No Letal,2019
38,F,Hispanic,El Paso,TX,False,attack,Not fleeing,False,No Letal,2019
49,M,Asian,Chino,CA,False,other,Not fleeing,True,Unarmed,2019
34,M,Hispanic,Lakewood,CO,False,attack,Foot,False,Letal,2019
47,M,Hispanic,Roswell,GA,False,attack,Not fleeing,False,No Letal,2019
34,M,Hispanic,West Jordan,UT,False,other,Foot,False,No Letal,2019
58,M,White,Mountain Grove,MO,False,attack,Not fleeing,False,Letal,2019
17,F,White,Anaheim,CA,True,attack,Not fleeing,True,No Letal,2019
21,M,White,Oak View,CA,False,attack,Not fleeing,False,Unarmed,2019
37,M,Hispanic,Ruskin,FL,False,other,Not fleeing,False,No Letal,2019
43,M,Black,Rosedale,MD,False,attack,Other,False,Letal,2019
61,M,White,Jacksonville,AR,True,attack,Not fleeing,False,No Letal,2019
28,M,Black,Pensacola,FL,False,attack,Car,False,Letal,2019
41,M,White,Timberville,VA,False,other,Not fleeing,False,Letal,2019
23,M,White,Brooklyn,OH,True,attack,Not fleeing,False,Letal,2019
36,M,Hispanic,Bakersfield,CA,False,undetermined,Not fleeing,False,No Letal,2019
23,M,Black,Greenville,NC,False,attack,Not fleeing,False,Letal,2019
26,M,White,Citrus Heights,CA,False,attack,Other,False,Letal,2019
32,M,Black,Adelanto,CA,False,attack,Foot,False,No Letal,2019
62,M,White,Kansas City,KS,False,attack,Not fleeing,False,Letal,2019
33,M,Hispanic,Jacksonville,FL,False,attack,Not fleeing,False,No Letal,2019
32,M,White,Arpin,WI,True,attack,Not fleeing,False,No Letal,2019
69,M,White,Tacoma,WA,False,other,Not fleeing,False,Letal,2019
35,M,Hispanic,Kirkland,WA,False,attack,Not fleeing,False,Unarmed,2019
46,M,White,Coleman,FL,False,attack,Not fleeing,False,Letal,2019
46,M,Black,Orange,NJ,False,other,Foot,False,No Letal,2019
22,M,Black,Hollywood,FL,False,attack,Car,False,Letal,2019
20,M,Black,Penn Hills,PA,False,attack,Foot,False,Letal,2019
30,M,Black,Dallas,TX,False,attack,Not fleeing,False,Letal,2019
49,M,Black,Baltimore,MD,False,attack,Not fleeing,True,Letal,2019
43,M,White,Salt Lake City,UT,True,other,Not fleeing,True,No Letal,2019
52,M,Hispanic,Chino Hills,CA,False,attack,Not fleeing,False,No Letal,2019
56,M,White,Porterdale,GA,False,attack,Not fleeing,False,Letal,2019
36,M,White,Lake Jackson,TX,False,attack,Car,False,Letal,2019
40,F,White,Lake Jackson,TX,False,attack,Car,False,Letal,2019
52,M,Black,Modesto,CA,False,attack,Not fleeing,True,No Letal,2019
35,M,White,McAlester,OK,False,attack,Car,False,Letal,2019
35,M,Black,Birmingham,AL,False,attack,Foot,False,Letal,2019
53,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,No Letal,2019
23,M,Black,Metairie,LA,False,other,Not fleeing,False,Letal,2019
19,M,Black,Fort Worth,TX,False,attack,Not fleeing,True,Letal,2019
41,M,Hispanic,Pemberton,NJ,False,other,Other,False,No Letal,2019
39,M,White,League City,TX,True,attack,Not fleeing,False,Letal,2019
28,F,Hispanic,Albuquerque,NM,True,other,Not fleeing,False,No Letal,2019
28,M,Black,Tacoma,WA,False,attack,Not fleeing,False,Letal,2019
37,M,Black,Wesson,MS,False,attack,Other,False,Letal,2019
53,M,White,Ranburne,AL,True,attack,Not fleeing,False,Letal,2019
27,M,White,Asbury Park,NJ,True,other,Not fleeing,False,No Letal,2019
31,M,Black,Ross Township,PA,False,attack,Not fleeing,False,Letal,2019
38,M,Hispanic,Colorado Springs,CO,False,other,Car,False,Letal,2019
38,M,Black,Port Allen,LA,False,undetermined,Other,False,Unarmed,2019
41,M,Hispanic,Hartford,CT,False,attack,Car,True,Letal,2019
49,M,White,Three Springs,PA,False,attack,Not fleeing,False,Letal,2019
56,M,White,Sun City,SC,True,other,Not fleeing,False,Letal,2019
62,M,Hispanic,Boyton Beach,FL,False,attack,Not fleeing,False,Letal,2019
31,M,White,Portland,OR,False,attack,Other,False,No Letal,2019
37,M,White,Roy,UT,False,other,Other,False,No Letal,2019
37,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,Letal,2019
28,M,White,Council Bluffs,IA,False,attack,Car,False,Letal,2019
46,M,Asian,Austin,TX,True,other,Not fleeing,False,No Letal,2019
21,M,Black,Los Angeles,CA,False,attack,Foot,False,Letal,2019
30,F,White,Arlington,TX,False,other,Not fleeing,False,Unarmed,2019
36,M,White,Charleston,WV,False,attack,Other,False,Letal,2019
48,M,White,Tampa,FL,True,other,Not fleeing,False,No Letal,2019
34,M,Black,Minneapolis,MN,False,attack,Not fleeing,True,Letal,2019
45,M,Black,Indianapolis,IN,False,attack,Not fleeing,False,Letal,2019
19,M,Black,Colorado Springs,CO,False,other,Foot,True,Letal,2019
32,M,Hispanic,Revere,MA,False,attack,Car,False,Letal,2019
32,M,White,Carson City,NV,False,attack,Not fleeing,False,Letal,2019
24,M,White,Dayton,OH,True,attack,Not fleeing,False,Letal,2019
65,M,White,Hanceville,AL,True,attack,Not fleeing,False,Letal,2019
29,M,Hispanic,Salt Lake City,UT,False,attack,Not fleeing,True,Letal,2019
49,M,Black,Memphis,TN,False,attack,Foot,False,No Letal,2019
19,M,Hispanic,Bakersfield,CA,False,other,Car,False,Letal,2019
56,M,White,Lowell,AR,True,undetermined,Not fleeing,False,Letal,2019
39,M,Black,Irvington,NJ,False,attack,Not fleeing,False,Letal,2019
43,M,White,Pocahontas County,WV,False,attack,Car,False,Letal,2019
57,M,White,Rifle,CO,True,other,Foot,False,Letal,2019
49,M,White,Shaler Township,PA,False,attack,Not fleeing,False,Letal,2019
18,M,Black,Longview,TX,False,attack,Not fleeing,False,Letal,2019
27,M,Black,Moss Point,MS,False,attack,Foot,True,Letal,2019
52,M,Hispanic,Garland,TX,False,attack,Not fleeing,False,No Letal,2019
37,M,Hispanic,Kansas City,MO,False,attack,Foot,False,No Letal,2019
45,M,White,Augusta,GA,False,attack,Car,False,Letal,2019
49,M,White,Riverside,CA,False,attack,Not fleeing,False,Letal,2019
38,M,White,Chetopa,KS,False,attack,Not fleeing,False,Letal,2019
31,M,White,Joplin,MO,False,attack,Not fleeing,False,Unarmed,2019
51,M,Black,Clinton,TN,True,attack,Not fleeing,False,Letal,2019
37,M,White,Louisville,KY,False,attack,Not fleeing,False,Letal,2019
51,M,Black,Kansas City,KS,False,attack,Not fleeing,False,Letal,2019
20,M,White,Ramseur,NC,False,attack,Car,False,Letal,2019
26,M,Hispanic,Ogden,UT,False,attack,Not fleeing,True,No Letal,2019
25,M,Black,Gary,IN,False,undetermined,Not fleeing,False,Letal,2019
37,M,Black,Newport News,VA,False,attack,Car,False,Letal,2019
62,M,White,Springville,IN,False,attack,Not fleeing,False,Letal,2019
27,M,Black,Dallas,TX,False,attack,Car,True,Letal,2019
33,M,Hispanic,Los Angeles,CA,False,attack,Foot,True,Letal,2019
39,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,Letal,2019
18,M,Black,Fort Worth,TX,False,attack,Foot,True,Letal,2019
27,M,White,Nicholasville,KY,False,undetermined,Not fleeing,False,No Letal,2019
50,M,Hispanic,Stanton,CA,False,undetermined,Other,False,No Letal,2019
57,M,White,Albuquerque,NM,False,attack,Not fleeing,False,No Letal,2019
29,M,Black,Dayton,OH,False,attack,Foot,False,No Letal,2019
39,M,White,Glennville,GA,False,attack,Not fleeing,False,Unarmed,2019
31,M,White,West Valley City,UT,False,other,Not fleeing,True,Unarmed,2019
34,M,White,Cottage Grove,OR,False,other,Not fleeing,False,No Letal,2019
52,M,Hispanic,El Cerrito,CA,True,attack,Not fleeing,True,No Letal,2019
33,M,Black,Knoxville,TN,False,attack,Not fleeing,False,Unarmed,2019
37,M,Black,Helena,AR,False,attack,Other,False,Letal,2019
52,M,Black,Baton Rouge,LA,True,attack,Car,False,Letal,2019
62,M,Black,Gordo,AL,True,other,Other,False,No Letal,2019
30,M,Black,Baltimore,MD,False,attack,Car,False,No Letal,2019
28,M,White,Salina,KS,False,other,Not fleeing,False,No Letal,2019
51,M,Hispanic,Tolleson,AZ,False,attack,Other,False,No Letal,2019
23,M,Black,St. Louis,MO,False,other,Foot,False,Letal,2019
36,M,White,Odessa,TX,True,attack,Car,False,Letal,2019
37,M,Hispanic,Denver,CO,False,attack,Not fleeing,False,Letal,2019
49,M,White,Sand Springs,OK,False,attack,Car,True,Letal,2019
49,M,White,Caldwell,ID,False,attack,Not fleeing,False,Letal,2019
35,M,White,Missoula,MT,True,attack,Not fleeing,False,Letal,2019
17,M,White,Kerrville,TX,False,other,Not fleeing,False,No Letal,2019
30,M,White,Bluff City,TN,False,attack,Car,False,Letal,2019
34,M,Hispanic,Kaukauna,WI,False,other,Car,False,Letal,2019
46,M,White,Van Wert,OH,True,other,Car,False,Letal,2019
29,M,White,Coeur d'Alene,ID,False,attack,Not fleeing,False,No Letal,2019
28,M,Black,St. Louis,MO,False,attack,Not fleeing,False,Letal,2019
43,M,White,East Hartford,CT,False,attack,Not fleeing,False,Unarmed,2019
42,M,Black,Glendora,CA,False,other,Foot,False,Letal,2019
30,M,Hispanic,Richfield,MN,True,other,Car,False,No Letal,2019
24,M,Black,Tacoma,WA,False,undetermined,Foot,False,No Letal,2019
27,M,Black,Oklahoma City,OK,False,attack,Other,True,Letal,2019
41,M,White,Aberdeen,WA,False,attack,Foot,False,Letal,2019
47,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,No Letal,2019
26,M,Black,Wellington,UT,True,other,Not fleeing,True,No Letal,2019
20,M,White,Burlington,IA,False,attack,Foot,False,Letal,2019
18,M,Black,Columbus,OH,False,other,Car,False,Letal,2019
37,M,Black,Houston,TX,False,attack,Foot,False,Letal,2019
29,M,White,Independence,MO,False,attack,Other,False,No Letal,2019
35,M,Hispanic,Santa Clarita,CA,False,attack,Not fleeing,False,No Letal,2019
77,M,White,Loyal,WI,False,attack,Not fleeing,False,Letal,2019
31,M,Black,Arlington,TX,True,attack,Not fleeing,True,No Letal,2019
54,M,Black,Baton Rouge,LA,False,undetermined,Not fleeing,False,Unarmed,2019
33,M,Hispanic,Plainview,TX,True,attack,Not fleeing,False,Letal,2019
76,M,White,Ooltewah,TN,True,attack,Not fleeing,False,Letal,2019
28,M,White,Oklahoma City,OK,True,attack,Not fleeing,True,No Letal,2019
31,M,Black,St. Paul,MN,False,attack,Not fleeing,True,No Letal,2019
53,M,Black,Washington,DC,False,attack,Not fleeing,False,Letal,2019
33,M,White,Elizabethon,TN,False,attack,Foot,False,Letal,2019
37,M,White,Sanger,TX,False,attack,Foot,False,Letal,2019
57,F,White,Richmond,VA,True,attack,Not fleeing,True,No Letal,2019
36,M,White,Oceanside,NY,True,attack,Not fleeing,False,No Letal,2019
39,M,Black,New York,NY,False,attack,Foot,True,Letal,2019
43,M,White,Salem,OR,False,attack,Not fleeing,False,Letal,2019
44,M,White,Tallahassee,FL,False,attack,Not fleeing,False,Letal,2019
33,M,Black,Memphis,TN,False,attack,Not fleeing,False,Letal,2019
49,M,Black,Wilkinsburg,PA,False,attack,Not fleeing,False,No Letal,2019
18,M,Black,Long Beach,CA,False,attack,Not fleeing,False,Letal,2019
21,M,White,Gainesville,GA,True,attack,Not fleeing,True,Letal,2019
57,M,White,Lakewood,CO,False,attack,Not fleeing,False,Letal,2019
29,M,White,Ada,OK,False,attack,Not fleeing,False,Letal,2019
58,M,Native,Riverton,WY,True,attack,Not fleeing,False,No Letal,2019
74,M,White,Austin,TX,False,attack,Not fleeing,False,Letal,2019
63,M,Hispanic,Los Angeles,CA,False,other,Other,False,Letal,2019
28,M,White,Floyd County,GA,False,attack,Foot,False,Letal,2019
67,M,White,Richlands,NC,False,attack,Car,False,Letal,2019
64,M,White,Hartsville,SC,False,attack,Not fleeing,False,Letal,2019
32,M,White,Lacombe,LA,True,attack,Not fleeing,False,Letal,2019
49,M,Black,Hyattsville,MD,False,attack,Not fleeing,False,No Letal,2019
28,M,White,Lexington County,SC,False,attack,Other,False,Letal,2019
31,M,Black,Baltimore,MD,False,attack,Foot,False,No Letal,2019
20,M,White,Monument,CO,True,attack,Not fleeing,False,No Letal,2019
27,M,Black,New York,NY,False,attack,Not fleeing,True,Letal,2019
38,F,White,Cotter,MO,False,attack,Car,False,Letal,2019
37,M,White,Longview,TX,False,attack,Foot,False,Unarmed,2019
36,M,White,Yucca Valley,CA,False,attack,Car,False,No Letal,2019
35,M,Hispanic,Gainesville,GA,False,other,Foot,False,No Letal,2019
50,M,White,Drennen,WV,False,attack,Not fleeing,False,Letal,2019
75,M,White,Elkton,KY,False,attack,Not fleeing,False,Letal,2019
32,M,White,Bridgeview,IL,False,attack,Foot,False,No Letal,2019
34,M,White,Rutland,VT,False,attack,Car,False,Letal,2019
24,M,Black,Oklahoma City,OK,False,attack,Not fleeing,True,Letal,2019
37,M,White,Jacksonville,FL,True,attack,Not fleeing,False,No Letal,2019
33,M,White,Carrollton,TX,False,attack,Not fleeing,False,Letal,2019
37,M,Hispanic,Los Angeles,CA,True,other,Not fleeing,False,No Letal,2019
55,M,Black,Sacramento,CA,False,other,Not fleeing,True,Letal,2019
31,M,White,Kountze,TX,False,other,Not fleeing,False,No Letal,2019
54,M,White,Tahlequah,OK,True,attack,Not fleeing,True,Letal,2019
37,M,Black,Beaumont,TX,False,attack,Not fleeing,False,No Letal,2019
48,M,White,Lincoln,NE,False,attack,Not fleeing,False,Letal,2019
28,M,White,Layton,UT,False,attack,Car,False,Letal,2019
31,M,Black,Oklahoma City,OK,False,attack,Other,True,Letal,2019
48,M,White,Los Angeles,CA,False,other,Car,False,Letal,2019
58,M,White,Farmington,NM,False,attack,Not fleeing,True,Letal,2019
19,M,White,Pittsburg,OK,False,attack,Other,False,Letal,2019
28,F,Black,Fort Worth,TX,False,other,Not fleeing,True,Unarmed,2019
21,M,Black,El Monte,CA,False,attack,Foot,False,Letal,2019
57,M,Hispanic,North Port,FL,False,attack,Not fleeing,False,No Letal,2019
17,M,Hispanic,Glendale,AZ,False,attack,Not fleeing,False,Letal,2019
22,M,Hispanic,Corpus Christi,TX,False,other,Not fleeing,True,No Letal,2019
26,M,Hispanic,Buckeye,AZ,False,attack,Other,False,Letal,2019
31,M,Black,Ethel,LA,True,undetermined,Foot,False,Unarmed,2019
61,M,Black,High Point,NC,False,attack,Not fleeing,False,Letal,2019
54,F,White,Athens,GA,False,attack,Not fleeing,True,No Letal,2019
28,M,White,Jamestown,NC,True,attack,Not fleeing,False,Letal,2019
30,M,White,Hope Ranch,CA,False,other,Not fleeing,False,Unarmed,2019
30,M,Black,New York,NY,False,attack,Not fleeing,False,Letal,2019
28,M,White,Wendell,ID,False,other,Car,False,Letal,2019
26,M,Black,Stone Mountain,GA,False,attack,Not fleeing,False,Letal,2019
28,M,White,Roanoke,VA,False,attack,Other,False,Letal,2019
21,M,Black,Sherman Oaks,CA,False,other,Not fleeing,False,Letal,2019
31,M,Black,New York,NY,False,attack,Not fleeing,False,Letal,2019
27,M,White,Oakridge,OR,False,other,Not fleeing,False,No Letal,2019
34,M,Black,Warren,AR,False,attack,Car,False,Letal,2019
22,M,Black,Fayette,MS,False,attack,Car,False,No Letal,2019
29,M,White,Idaho Falls,ID,True,attack,Not fleeing,False,Letal,2019
38,M,White,Farmingdale,NJ,False,attack,Not fleeing,False,No Letal,2019
51,M,White,Leesburg,FL,True,other,Not fleeing,False,No Letal,2019
34,M,White,Palestine,TX,False,attack,Other,False,No Letal,2019
30,M,Black,St. Louis,MO,False,attack,Car,False,Letal,2019
33,F,White,Boise,ID,True,attack,Not fleeing,True,No Letal,2019
21,M,White,Trotwood,OH,False,attack,Car,False,Letal,2019
39,M,White,Hillsboro,OR,False,attack,Not fleeing,False,Letal,2019
